pp_dim_A_vals,pp_dim_B_vals,pp_dim_AB_vals,min_pp_dim_A_pp_dim_B_vals,max_pp_dim_A_pp_dim_B_vals,nu_over_d_A_vals,nu_over_d_B_vals,nu_over_d_AB_vals,min_nu_over_d_A_nu_over_d_B_vals,max_nu_over_d_A_nu_over_d_B_vals,nu_over_d_A_times_nu_over_d_B_vals
934.3252367889677,1047.7656561909587,860.6312187956673,934.3252367889677,1047.7656561909587,0.8089395989514871,0.8368735273090724,0.6874051268336001,0.8089395989514871,0.8368735273090724,0.6769801355545174
900.5624754064131,623.6646071628367,593.8974433513001,623.6646071628367,900.5624754064131,0.9400443375849824,0.5381057870257434,0.5124222979735118,0.5381057870257434,0.9400443375849824,0.5058432981152606
776.0198589919246,754.9132424741274,675.2169232471052,754.9132424741274,776.0198589919246,0.8828439806506537,0.8134840974936718,0.7276044431542082,0.8134840974936718,0.8828439806506537,0.7181795388273177
204.39425250715288,694.6851674532129,198.47555392763974,204.39425250715288,694.6851674532129,0.2830945325583835,0.8502878426599914,0.24293213455035464,0.2830945325583835,0.8502878426599914,0.2407118393579066
4.912556099364795,425.013730104237,4.8103685779402205,4.912556099364795,425.013730104237,0.007443266817219386,0.4032388331159744,0.004563917056869279,0.007443266817219386,0.4032388331159744,0.0030014142259463983
1.1667661474109372,367.45842719718615,1.1684532708455884,1.1667661474109372,367.45842719718615,0.0031449222302181597,0.670544575177347,0.0021322139978934094,0.0031449222302181597,0.670544575177347,0.0021088105408274306
199.99024029106357,428.2435786498459,200.01514770144428,199.99024029106357,428.2435786498459,0.4650935820722409,0.5002845544974835,0.2336625557259863,0.4650935820722409,0.5002845544974835,0.23267913550664984
38.7269307195871,666.5531411435703,38.534564119923566,38.7269307195871,666.5531411435703,0.05728835905264364,0.7316719441751595,0.04229919222823662,0.05728835905264364,0.7316719441751595,0.041916285046652374
773.9968163955458,810.3336649490839,761.3881929820187,773.9968163955458,810.3336649490839,0.9381779592673283,0.7215793988860942,0.6779948290133737,0.7215793988860942,0.9381779592673283,0.6769698878963013
34.62258487018984,684.058610154778,34.671379401278465,34.62258487018984,684.058610154778,0.05039677564802014,0.6091350045901852,0.03087389082927735,0.05039677564802014,0.6091350045901852,0.030698440165687284
637.5384498601532,801.6153048743777,628.7878447289481,637.5384498601532,801.6153048743777,0.7812971199266583,0.8713209835591061,0.6834650486184218,0.7812971199266583,0.8713209835591061,0.6807605749863929
813.5792202656112,804.4447965500217,724.9670511927113,804.4447965500217,813.5792202656112,0.895026644956668,0.6057566239081489,0.5459089240908971,0.6057566239081489,0.895026644956668,0.5421683187567886
8.609026701514376,1016.8573979145508,8.578256510480044,8.609026701514376,1016.8573979145508,0.008374539592912816,0.6788100119589792,0.00572647297094796,0.008374539592912816,0.6788100119589792,0.005684721321216093
13.367005672948764,449.75386401373146,13.370114987519436,13.367005672948764,449.75386401373146,0.029122016716663975,0.47144010902906863,0.014014795584401924,0.029122016716663975,0.47144010902906863,0.013729286736050424
478.446101149069,518.3627342312788,469.46774826280716,478.446101149069,518.3627342312788,0.9027284927340925,0.6260419495546845,0.5669900341338251,0.6260419495546845,0.9027284927340925,0.5651459055098131
