value_type,layer_index,values
layer_pp_dim,5,278.23455810546875
layer_pp_dim,6,229.56167602539062
layer_pp_dim,6,232.00831604003906
layer_pp_dim,6,231.1331787109375
layer_pp_dim,6,226.96517944335938
layer_pp_dim,6,228.57142639160156
layer_pp_dim,6,237.24240112304688
layer_pp_dim,6,234.16610717773438
layer_pp_dim,6,233.2942352294922
layer_pp_dim,6,245.4194793701172
layer_pp_dim,6,228.7502899169922
layer_pp_dim,6,233.54959106445312
layer_pp_dim,6,231.16290283203125
layer_pp_dim,6,232.3017578125
layer_pp_dim,6,237.30032348632812
layer_pp_dim,6,235.36846923828125
layer_pp_dim,6,231.84791564941406
layer_pp_dim,6,228.7502899169922
layer_pp_dim,6,230.29248046875
layer_pp_dim,6,233.26280212402344
layer_pp_dim,6,228.5439910888672
layer_pp_dim,6,238.83840942382812
layer_pp_dim,6,221.88409423828125
