value_type,layer_index,values
layer_pp_dim,12,134.43861389160156
layer_pp_dim,12,154.37599182128906
layer_pp_dim,12,165.00685119628906
layer_pp_dim,12,144.89573669433594
layer_pp_dim,12,149.0851593017578
layer_pp_dim,12,144.18020629882812
layer_pp_dim,12,121.57605743408203
layer_pp_dim,12,112.76725769042969
layer_pp_dim,12,81.81255340576172
layer_pp_dim,12,179.9949951171875
layer_pp_dim,12,148.4674072265625
layer_pp_dim,12,159.63246154785156
layer_pp_dim,12,136.75143432617188
layer_pp_dim,13,156.94546508789062
layer_pp_dim,13,140.59877014160156
layer_pp_dim,13,173.7196502685547
layer_pp_dim,13,139.31048583984375
layer_pp_dim,13,133.30618286132812
layer_pp_dim,13,127.13883209228516
layer_pp_dim,13,137.74136352539062
layer_pp_dim,13,133.30007934570312
layer_pp_dim,13,152.8210906982422
layer_pp_dim,13,163.1948699951172
layer_pp_dim,13,144.22889709472656
layer_pp_dim,13,148.09957885742188
layer_pp_dim,13,142.59642028808594
layer_pp_dim,13,120.54676818847656
layer_pp_dim,13,111.70687103271484
layer_pp_dim,13,81.28582000732422
layer_pp_dim,13,178.1262969970703
layer_pp_dim,13,147.23207092285156
layer_pp_dim,13,158.61068725585938
layer_pp_dim,13,135.46360778808594
layer_pp_dim,14,173.59230041503906
layer_pp_dim,14,156.84458923339844
layer_pp_dim,14,191.87191772460938
layer_pp_dim,14,156.56033325195312
layer_pp_dim,14,148.31919860839844
layer_pp_dim,14,142.588134765625
layer_pp_dim,14,154.72549438476562
layer_pp_dim,14,147.7622833251953
layer_pp_dim,14,169.88568115234375
layer_pp_dim,14,180.75628662109375
layer_pp_dim,14,160.6653289794922
layer_pp_dim,14,166.1156463623047
layer_pp_dim,14,158.80409240722656
layer_pp_dim,14,133.55197143554688
layer_pp_dim,14,123.67705535888672
layer_pp_dim,14,89.78572082519531
layer_pp_dim,14,197.449951171875
layer_pp_dim,14,164.23602294921875
layer_pp_dim,14,177.19772338867188
layer_pp_dim,14,151.38015747070312
layer_pp_dim,15,171.3991241455078
layer_pp_dim,15,154.96546936035156
layer_pp_dim,15,188.0391387939453
layer_pp_dim,15,153.995849609375
layer_pp_dim,15,146.47886657714844
layer_pp_dim,15,140.5738525390625
layer_pp_dim,15,153.19692993164062
layer_pp_dim,15,145.609375
layer_pp_dim,15,167.64012145996094
layer_pp_dim,15,178.14178466796875
layer_pp_dim,15,158.74880981445312
layer_pp_dim,15,164.13987731933594
layer_pp_dim,15,157.5894775390625
layer_pp_dim,15,131.0103302001953
layer_pp_dim,15,121.80878448486328
layer_pp_dim,15,88.16140747070312
layer_pp_dim,15,194.3520050048828
layer_pp_dim,15,162.28689575195312
layer_pp_dim,15,175.359130859375
layer_pp_dim,15,149.36495971679688
layer_pp_dim,16,167.90501403808594
layer_pp_dim,16,151.28152465820312
layer_pp_dim,16,184.6845245361328
layer_pp_dim,16,149.73580932617188
layer_pp_dim,16,142.8367156982422
layer_pp_dim,16,137.26966857910156
layer_pp_dim,16,149.7406463623047
layer_pp_dim,16,143.06654357910156
layer_pp_dim,16,163.8681182861328
layer_pp_dim,16,174.200927734375
layer_pp_dim,16,155.16842651367188
layer_pp_dim,16,160.0015106201172
layer_pp_dim,16,153.0091552734375
layer_pp_dim,16,128.9803924560547
layer_pp_dim,16,119.9565658569336
layer_pp_dim,16,87.35031127929688
layer_pp_dim,16,189.5443572998047
layer_pp_dim,16,158.9158477783203
layer_pp_dim,16,171.5872802734375
